SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden
404584,0,0,0,1,0,0,157500.0,1391418.0,36832.5,1215000.0,0.031329,-15491,-8566,-5176.0,-4735,1,1,0,1,0,0,2.0,2,2,16,0,0,0,0,0,0,0.8430935050623255,0.6225027461727431,0.6075573001388961,0.1058,0.1662,0.9881,0.0,0.2414,0.1667,0.1053,0.1299,0.0018,0.0924,0.1502,0.9861,0.0,0.2069,0.1667,0.1031,0.1193,0.0,0.1072,0.1651,0.9876,0.0,0.2414,0.1667,0.1084,0.1308,0.0,0.1036,0,1.0,0.0,1.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
174850,0,0,1,0,0,2,157500.0,229230.0,22801.5,202500.0,0.019101,-13891,-1193,-7710.0,-4505,1,1,0,1,0,0,4.0,2,2,12,0,0,0,0,0,0,0.6814586543926412,0.6756904665883776,0.6956219298394389,0.0464,0.1025,0.9856,0.0,0.1034,0.1667,0.045,0.0426,0.0,0.0473,0.0358,0.9851,0.0,0.1034,0.1667,0.0358,0.0409,0.0,0.0468,0.1347,0.9856,0.0,0.1034,0.1667,0.0361,0.0449,0.0,0.0345,0,0.0,0.0,0.0,0.0,-645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
272175,0,0,0,0,0,2,135000.0,675000.0,26284.5,675000.0,0.02461,-13714,-987,-394.0,-812,1,1,1,1,1,0,4.0,2,2,13,0,0,0,0,0,0,0.7289589422094205,0.6938737580018665,0.4956658291397297,0.0773,0.0713,0.9771,0.0,0.1379,0.1667,0.0243,0.0686,0.0,0.0788,0.074,0.9772,0.0,0.1379,0.1667,0.0249,0.0715,0.0,0.0781,0.0713,0.9771,0.0,0.1379,0.1667,0.0248,0.0698,0.0,0.0578,0,0.0,0.0,0.0,0.0,-726.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
427423,0,0,0,1,1,0,247500.0,1024290.0,30078.0,855000.0,0.035792,-8042,-906,-2749.0,-731,1,1,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.3097608867393336,0.0514849915298811,0.3490552510751822,0.1237,0.0648,0.9796,0.0,0.069,0.1667,0.0433,0.0635,0.0,0.1261,0.0673,0.9796,0.0,0.069,0.1667,0.0443,0.0661,0.0,0.1249,0.0648,0.9796,0.0,0.069,0.1667,0.044,0.0646,0.0,0.0597,0,1.0,1.0,1.0,1.0,-956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
268138,0,0,0,0,0,1,244350.0,775327.5,35167.5,693000.0,0.04622,-11043,-2878,-569.0,-3454,1,1,0,1,0,0,3.0,1,1,15,0,0,0,0,0,0,0.5370013340648848,0.7848382076532519,0.6817058776720116,0.0804,0.0,0.9831,0.0,0.2069,0.1667,0.0121,0.0439,0.0,0.0819,0.0,0.9831,0.0,0.2069,0.1667,0.0124,0.0457,0.0,0.0812,0.0,0.9831,0.0,0.2069,0.1667,0.0124,0.0447,0.0,0.0578,0,0.0,0.0,0.0,0.0,-2125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
363290,0,0,1,0,1,0,450000.0,640080.0,31261.5,450000.0,0.04622,-18499,-2055,-3052.0,-2028,1,1,0,1,0,0,2.0,1,1,13,0,0,0,0,0,0,0.6245739059569044,0.6690525804581403,0.6801388218428291,0.3763,0.4482,0.995,0.48,0.2069,0.625,0.0347,0.4585,0.005,0.3834,0.4651,0.995,0.4834,0.2069,0.625,0.0355,0.4777,0.0052,0.3799,0.4482,0.995,0.48,0.2069,0.625,0.0353,0.4667,0.0051,0.4524,0,0.0,0.0,0.0,0.0,-728.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
310227,0,0,0,0,1,1,105750.0,700830.0,22608.0,585000.0,0.018029,-17425,-4118,-6140.0,-969,1,1,1,1,1,0,2.0,3,3,10,0,0,0,0,0,0,0.5137271305670594,0.6420030969245567,0.434733248750173,0.1041,0.0723,0.9851,0.12,0.1034,0.3333,0.0571,0.1123,0.2469,0.1061,0.075,0.9851,0.1208,0.1034,0.3333,0.0584,0.117,0.2614,0.1051,0.0723,0.9851,0.12,0.1034,0.3333,0.0581,0.1143,0.2521,0.1427,0,0.0,0.0,0.0,0.0,-1903.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
219338,0,0,0,1,1,3,99000.0,182448.0,21780.0,157500.0,0.010643,-14276,-1244,-263.0,-5088,1,1,0,1,0,0,5.0,2,2,15,0,0,0,0,1,1,0.7128380847837423,0.773920747919117,0.6212263380626669,0.0825,0.0791,0.9747,0.0,0.1379,0.1667,0.0464,0.0618,0.0,0.084,0.0821,0.9747,0.0,0.1379,0.1667,0.0475,0.0644,0.0,0.0833,0.0791,0.9747,0.0,0.1379,0.1667,0.0472,0.0629,0.0,0.0531,0,0.0,0.0,0.0,0.0,-253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
345615,0,0,0,0,1,0,247500.0,295668.0,14508.0,193500.0,0.008019,-16997,-1035,-5349.0,-417,1,1,0,1,0,0,2.0,2,2,17,0,0,0,0,0,0,0.0618591442613083,0.5864103142426981,0.3170317785834444,0.0526,0.0,0.9811,0.0,0.1379,0.1042,0.0384,0.0117,0.0,0.0126,0.0,0.9722,0.0,0.069,0.0417,0.0393,0.0122,0.0,0.0531,0.0,0.9811,0.0,0.1379,0.1042,0.0391,0.0119,0.0,0.0729,0,0.0,0.0,0.0,0.0,-1993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
297092,0,0,1,1,0,0,144000.0,463500.0,14179.5,463500.0,0.030755,-21808,365243,-1536.0,-3966,1,0,0,1,0,0,2.0,2,2,14,0,0,0,1,0,0,0.6318657315705579,0.5665468546777386,0.475849908720221,0.0412,0.0316,0.9806,0.04,0.0345,0.3333,0.0183,0.0347,0.0187,0.042,0.0328,0.9806,0.0403,0.0345,0.3333,0.0187,0.0361,0.0198,0.0416,0.0316,0.9806,0.04,0.0345,0.3333,0.0186,0.0353,0.0191,0.0334,0,1.0,0.0,1.0,0.0,-1457.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
393123,0,0,0,0,1,1,81000.0,454500.0,18153.0,454500.0,0.030755,-16914,-5804,-2868.0,-454,1,1,0,1,0,0,3.0,2,2,18,0,0,0,0,0,0,0.5954955241487115,0.6659464362241693,0.6971469077844458,0.1289,0.0962,0.9816,0.08,0.1897,0.25,0.0623,0.0732,0.0157,0.1124,0.0828,0.9816,0.0,0.1379,0.1667,0.038,0.0543,0.0039,0.1301,0.0962,0.9816,0.08,0.1897,0.25,0.0633,0.0745,0.016,0.0734,0,2.0,0.0,2.0,0.0,-1567.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
175876,0,0,0,0,1,0,90000.0,770292.0,32764.5,688500.0,0.016612,-20366,-3127,-3563.0,-3856,1,1,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.7745916873030597,0.6675935361958621,0.7194907850918436,0.1031,0.1294,0.995,0.0,0.1724,0.1667,0.0272,0.1129,0.0516,0.105,0.1343,0.995,0.0,0.1724,0.1667,0.0278,0.1176,0.0546,0.1041,0.1294,0.995,0.0,0.1724,0.1667,0.0277,0.1149,0.0526,0.1222,0,1.0,0.0,1.0,0.0,-1846.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
186242,0,0,1,1,1,0,207000.0,1971072.0,68643.0,1800000.0,0.010147,-11983,-2823,-406.0,-2062,1,1,0,1,0,1,2.0,2,2,15,0,0,0,0,0,0,0.5589738654487174,0.2878931860961439,0.7091891096653581,0.1753,0.1328,0.9975,0.16,0.1379,0.375,0.0261,0.1975,0.0037,0.1786,0.1378,0.9975,0.1611,0.1379,0.375,0.0267,0.2058,0.0039,0.177,0.1328,0.9975,0.16,0.1379,0.375,0.0266,0.201,0.0038,0.2078,0,3.0,2.0,3.0,2.0,-1224.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
315208,0,1,0,0,1,1,112500.0,270000.0,13500.0,270000.0,0.0228,-7969,-518,-984.0,-653,1,1,0,1,0,0,3.0,2,2,12,0,0,0,0,0,0,0.7513731260836002,0.2333129015987876,0.4686596550493113,0.0021,0.0,0.9732,0.0,0.069,0.0,0.0078,0.0008,0.0,0.0021,0.0,0.9732,0.0,0.069,0.0,0.0079,0.0009,0.0,0.0021,0.0,0.9732,0.0,0.069,0.0,0.0079,0.0009,0.0,0.0009,0,2.0,1.0,2.0,0.0,-552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
227375,0,0,0,0,1,0,67500.0,126000.0,10084.5,126000.0,0.015221,-11600,-1072,-4851.0,-4065,1,1,0,1,1,0,2.0,2,2,8,0,0,0,0,0,0,0.4991122396270298,0.4111558097988623,0.3092753558842053,0.0912,0.0819999999999999,0.9796,0.0,0.2069,0.1667,0.0668,0.0864,0.0039,0.0914,0.0843,0.9796,0.0,0.2069,0.1667,0.0657,0.0889,0.0,0.0921,0.0819999999999999,0.9796,0.0,0.2069,0.1667,0.068,0.0879,0.004,0.0687,0,0.0,0.0,0.0,0.0,-893.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
315614,0,0,0,0,0,0,126000.0,225000.0,17667.0,225000.0,0.0105,-8437,-163,-3270.0,-1092,1,1,1,1,1,0,1.0,3,3,19,0,0,0,0,0,0,0.3022672179169341,0.0223626086853008,0.4311917977993083,0.0103,0.0,0.9429,0.0,0.0345,0.0625,0.0045,0.0103,0.0,0.0084,0.0,0.9429,0.0,0.0345,0.0417,0.0032,0.0087,0.0,0.0104,0.0,0.9429,0.0,0.0345,0.0625,0.0046,0.0105,0.0,0.0067,0,0.0,0.0,0.0,0.0,-546.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
141207,0,0,0,1,0,0,450000.0,1327500.0,49194.0,1327500.0,0.072508,-21157,-1205,-150.0,-4623,1,1,1,1,0,0,1.0,1,1,9,0,0,0,0,0,0,0.8420699566533127,0.7424554721804777,0.7862666146611379,0.0495,0.0009,0.9603,0.0,0.1724,0.1667,0.0,0.0592,0.0508,0.0504,0.0009,0.9603,0.0,0.1724,0.1667,0.0,0.0617,0.0538,0.05,0.0009,0.9603,0.0,0.1724,0.1667,0.0,0.0603,0.0519,0.0576,0,0.0,0.0,0.0,0.0,-768.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
452426,0,0,0,0,0,2,135000.0,291384.0,18967.5,270000.0,0.0096569999999999,-11477,-1696,-878.0,-2567,1,1,0,1,0,0,4.0,2,2,16,0,0,0,0,0,0,0.323619726304017,0.6242996083403575,0.2866524828090694,0.1856,0.1409,0.9846,0.2,0.1724,0.3333,0.1089,0.1919,0.0019,0.1891,0.1462,0.9846,0.2014,0.1724,0.3333,0.1114,0.1999,0.002,0.1874,0.1409,0.9846,0.2,0.1724,0.3333,0.1108,0.1953,0.0019,0.1797,0,0.0,0.0,0.0,0.0,-658.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
273802,0,0,0,0,1,0,128250.0,480060.0,22509.0,337500.0,0.0196889999999999,-15896,-2244,-7169.0,-4163,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.5296246421676863,0.7530545035149758,0.7281412993111438,0.0462,0.0,0.9732,0.0,0.1103,0.1,0.0247,0.0332,0.0,0.0021,0.0,0.9707,0.0,0.1379,0.1667,0.0,0.0023,0.0,0.0625,0.0,0.9732,0.0,0.1379,0.1667,0.0021,0.0545,0.0,0.047,0,0.0,0.0,0.0,0.0,-370.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
406821,0,0,1,1,0,0,315000.0,483480.0,12753.0,382500.0,0.020246,-18054,-11310,-9373.0,-1608,1,1,0,1,1,0,2.0,3,3,14,0,0,0,0,1,1,0.061934595231057,0.0792920891248919,0.4776491548517548,0.1649,0.1055,0.9871,0.0,0.1034,0.1667,0.0295,0.0821,0.0,0.1681,0.1094,0.9871,0.0,0.1034,0.1667,0.0302,0.0856,0.0,0.1665,0.1055,0.9871,0.0,0.1034,0.1667,0.03,0.0836,0.0,0.1067,0,0.0,0.0,0.0,0.0,-16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
200101,0,1,0,0,0,0,112500.0,180000.0,9000.0,180000.0,0.018801,-8019,-1061,-5059.0,-674,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.6113629862963643,0.5158560292130393,0.6528965519806539,0.0928,0.101,0.9776,0.0,0.2069,0.1667,0.0901,0.0876,0.0,0.0945,0.1048,0.9777,0.0,0.2069,0.1667,0.0922,0.0912,0.0,0.0937,0.101,0.9776,0.0,0.2069,0.1667,0.0917,0.0891,0.0,0.1113,0,0.0,0.0,0.0,0.0,-288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
196156,0,0,1,1,1,1,202500.0,1832940.0,53725.5,1530000.0,0.020713,-17445,-3036,-2211.0,-997,1,1,0,1,1,0,3.0,3,2,6,0,0,0,0,0,0,0.5911700819682553,0.5631445298978709,0.6894791426446275,0.166,0.1182,0.9811,0.2,0.1724,0.3333,0.1208,0.1645,0.069,0.1691,0.1226,0.9811,0.2014,0.1724,0.3333,0.1236,0.1714,0.073,0.1676,0.1182,0.9811,0.2,0.1724,0.3333,0.1229,0.1675,0.0704,0.1682,0,12.0,0.0,12.0,0.0,-1907.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
165896,0,0,0,1,0,0,810000.0,1476346.5,75127.5,1368000.0,0.018801,-15688,-4122,-5962.0,-6005,1,1,0,1,1,0,1.0,2,2,15,0,0,0,0,0,0,0.8278449094717666,0.3271416449432211,0.4722533429586386,0.2268,0.1552,0.9722,0.16,0.1379,0.25,0.07,0.147,0.1265,0.2311,0.161,0.9722,0.1611,0.1379,0.25,0.0716,0.1531,0.134,0.229,0.1552,0.9722,0.16,0.1379,0.25,0.0712,0.1496,0.1292,0.185,0,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
349540,0,0,0,0,1,0,180000.0,968377.5,49441.5,850500.0,0.011703,-20022,-8073,-7407.0,-3501,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.7225869853840017,0.7400901097175876,0.4276573700350293,0.0216,0.0577,0.9603,0.0,0.1379,0.0833,0.0202,0.0282,0.0147,0.0221,0.0599,0.9603,0.0,0.1379,0.0833,0.0207,0.0294,0.0156,0.0219,0.0577,0.9603,0.0,0.1379,0.0833,0.0205,0.0287,0.015,0.0254,0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
387417,0,0,0,0,1,0,225000.0,490495.5,26014.5,454500.0,0.04622,-20624,-967,-9904.0,-4106,1,1,0,1,1,1,2.0,1,1,13,0,0,0,0,0,0,0.8782319136144449,0.4122680622002323,0.445396241560834,0.0979,0.0375,0.9866,0.16,0.069,0.4583,0.0373,0.0847,0.0,0.0998,0.0389,0.9866,0.1611,0.069,0.4583,0.0382,0.0882,0.0,0.0989,0.0375,0.9866,0.16,0.069,0.4583,0.038,0.0862,0.0,0.0834,0,1.0,0.0,1.0,0.0,-268.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
164789,0,0,0,0,1,1,337500.0,888840.0,32053.5,675000.0,0.011703,-9957,-464,-3888.0,-1844,1,1,0,1,0,0,3.0,2,2,16,0,0,0,0,0,0,0.4283209707522596,0.7222397902066496,0.2580842039460289,0.3433,0.18,0.9886,0.36,0.3103,0.3333,0.1497,0.3543,0.0031,0.3498,0.1868,0.9886,0.3625,0.3103,0.3333,0.1531,0.3691,0.0033,0.3466,0.18,0.9886,0.36,0.3103,0.3333,0.1523,0.3607,0.0032,0.3139,0,2.0,0.0,2.0,0.0,-1266.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
255519,0,1,1,0,1,0,360000.0,1350000.0,67500.0,1350000.0,0.020713,-10633,-2456,-381.0,-3233,1,1,0,1,0,1,1.0,3,1,9,0,0,0,0,0,0,0.2919909012695698,0.6325459397322956,0.7091891096653581,0.0814,0.0805,0.9771,0.0,0.1379,0.1667,0.0378,0.0694,0.0,0.083,0.0836,0.9772,0.0,0.1379,0.1667,0.0387,0.0723,0.0,0.0822,0.0805,0.9771,0.0,0.1379,0.1667,0.0385,0.0706,0.0,0.0546,0,0.0,0.0,0.0,0.0,-344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
